62399549, 44.0
62399550, 44.41999998688698
62399551, 44.7531999805212
62399552, 45.00133597911215
62399553, 45.166109260938214
62399554, 45.24918707874468
62399555, 45.25220334025373
62399556, 45.17675927506424
62399557, 45.024424088213685
62399558, 44.795487867291435
62399559, 44.56543472074587
62399560, 44.334381742929665
62399561, 44.102433752456484
62399562, 43.8696845791441
62399563, 43.63621821603911
62399564, 43.63621821603911
62399565, 43.168935123964836
62399566, 42.93823941869367
62399567, 42.709992089549154
62399568, 42.484043910179345
62399569, 42.26037593918424
62399570, 42.03873854211298
62399571, 41.818909414192
62399572, 41.60069058830506
62399573, 41.38413201206764
62399574, 41.16905144697582
62399575, 40.95528665806693
62399576, 40.742693218216324
62399577, 40.5311425534472
62399578, 40.32052020279831
62399579, 40.11072426919867
62399580, 39.90166404038297
62399581, 39.69358745863126
62399582, 39.48742144970148
62399583, 39.284157372672624
62399584, 39.08420450046134
62399585, 38.887772871831125
62399586, 38.69479249708479
62399587, 38.50486563225111
62399588, 38.31764037184886
62399589, 38.132805366174026
62399590, 37.95008514739969
62399591, 37.76923599432527
62399592, 37.59004227369776
62399593, 37.41231320318192
62399594, 37.235879987385836
62399595, 37.06059328394882
62399596, 36.886320961653034
62399597, 36.713304382847014
62399598, 36.54161767144293
62399599, 36.37115890718362
62399600, 36.2017855231959
62399601, 36.03337150487711
62399602, 35.86580546814672
62399603, 35.698988960816386
62399604, 35.532985383288874
62399605, 35.36770018521433
62399606, 35.20304981321783
62399607, 35.03896043186172
62399608, 34.875366793370446
62399609, 34.7122112388156
62399610, 34.54944281547123
62399611, 34.38701649682797
62399612, 34.224892493325804
62399613, 34.06303564325427
62399614, 33.901414874495885
62399615, 33.74000272887324
62399616, 33.57877494181835
62399617, 33.41771007092989
62399618, 33.256789167732265
62399619, 33.09599548761174
62399620, 32.93531423348939
62399621, 32.77473232930698
62399622, 32.61423821985819
62399623, 32.45382169390123
62399624, 32.29347372784481
62399625, 32.1331863476147
62399626, 31.972952506586402
62399627, 31.812765977715156
62399628, 31.65262125821218
62399629, 31.49251348530779
62399630, 31.332438361811988
62399631, 31.172392090332927
62399632, 31.012371315146325
62399633, 30.85237307082594
62399634, 30.692394736848726
62399635, 30.532433997479785
62399636, 30.372488806323034
62399637, 30.212557354994896
62399638, 30.05263804544152
62399639, 29.892729465475718
62399640, 29.732830367159163
62399641, 29.732830367159163
62399642, 29.413056332565798
62399643, 29.253179560576342
62399644, 29.093403190299462
62399645, 28.933761419116596
62399646, 28.77423856585647
62399647, 28.61482077624817
62399648, 28.455751142956338
62399649, 28.297140153272732
62399650, 28.138969507335933
62399651, 28.138969507335933
62399652, 27.82397715530219
62399653, 27.667083337421207
62399654, 27.51056047845348
62399655, 27.35445381085423
62399656, 27.198768827197277
62399657, 27.043455980034615
62399658, 26.88854584503368
62399659, 26.734035796604438
62399660, 26.579938659540062
62399661, 26.426223858708752
62399662, 26.27287956823193
62399663, 26.119862134245885
62399664, 25.967133046224458
62399665, 25.81465833098637
62399666, 25.66240801810115
62399667, 25.51035566828146
62399668, 25.358477957340597
62399669, 25.20675430916855
62399670, 25.055166571951123
62399671, 24.903698732537222
62399672, 24.752336664459637
62399673, 24.601067905644246
62399674, 24.44988146230973
62399675, 24.298767635971984
62399676, 24.147717870831038
62399677, 23.99672461913898
62399678, 23.84578122243036
62399679, 23.69488180674612
62399680, 23.544021190202354
62399681, 23.39319480144938
62399682, 23.24242786781647
62399683, 23.09172658155867
62399684, 22.941083204122698
62399685, 22.790514445090164
62399686, 22.64001150592654
62399687, 22.489566625565363
62399688, 22.339172958076478
62399689, 22.188824464758923
62399690, 22.038515818957507
62399691, 21.888242322102837
62399692, 21.737999829651383
62399693, 21.58778468575821
62399694, 21.43759366565271
62399695, 21.28742392480902
62399696, 21.137272954109935
62399697, 20.987138540297632
62399698, 20.837018731087777
62399699, 20.686911804397173
62399700, 20.53681624119988
62399701, 20.386730701583975
62399702, 20.23665400363156
62399703, 20.086585104789084
62399704, 19.936523085434374
62399705, 19.786467134381347
62399706, 19.636416536093897
62399707, 19.48637065940745
62399708, 19.3363289475804
62399709, 19.186290909518636
62399710, 19.03625611203477
62399711, 18.88622417302017
62399712, 18.73619475542205
62399713, 18.586167561930782
62399714, 18.43614233029362
62399715, 18.286118829181024
62399716, 18.136096854540384
62399717, 17.986076226379687
62399718, 17.836056785930463
62399719, 17.686038393145214
62399720, 17.53602092448997
62399721, 17.386004270997113
62399722, 17.235988336547802
62399723, 17.08597303635693
62399724, 16.935958295636713
62399725, 16.78594404841788
62399726, 16.635930236509836
62399727, 16.485916808583465
62399728, 16.335903719362054
62399729, 16.18589092890764
62399730, 16.035878401991486
62399731, 15.885866107538812
62399732, 15.735854018138982
62399733, 15.58584210961345
62399734, 15.435830360634654
62399735, 15.28581875238984
62399736, 15.135807268284541
62399737, 14.985795893681
62399738, 14.83578461566746
62399739, 14.68577342285463
62399740, 14.53576230519618
62399741, 14.385751253830373
62399742, 14.235740260940396
62399743, 14.085729319631147
62399744, 13.93571842382055
62399745, 13.785707568143689
62399746, 13.635696747868245
62399747, 13.335675197316563
62399748, 13.185664460110289
62399749, 13.185664460110289
62399750, 13.035653744336122
62399751, 12.885643047466923
62399752, 12.735632367273537
62399753, 12.585621701789655
62399754, 12.435611049280826
62399755, 12.285600408217114
62399756, 12.135589777248981
62399757, 11.98557915518602
62399758, 11.835568540978189
62399759, 11.68555793369926
62399760, 11.53554733253222
62399761, 11.385536736756393
62399762, 11.235526145736083
62399763, 11.085515558910547
62399764, 10.935504975785165
62399765, 10.785494395923637
62399766, 10.635483818941111
62399767, 10.485473244498113
62399768, 10.335462672295197
62399769, 10.185452102068226
62399770, 10.03544153358421
62399771, 9.88543096663763
62399772, 9.735420401047202
62399773, 9.585409836653017
62399774, 9.43539927331402
62399775, 9.285388710905792
62399776, 9.135378149318582
62399777, 8.98536758845558
62399778, 8.83535702823139
62399779, 8.685346468570692
62399780, 8.53533590940704
62399781, 8.385325350681825
62399782, 8.235314792343349
62399783, 8.085304234346012
62399784, 7.935293676649588
62399785, 7.785283119218595
62399786, 7.6352725620217345
62399787, 7.4852620050314
62399788, 7.335251448223239
62399789, 7.185240891575772
62399790, 7.0352303350700485
62399791, 6.885219778689357
62399792, 6.735209222418953
62399793, 6.585198666245833
62399794, 6.435188110158526
62399795, 6.285177554146913
62399796, 6.135166998202069
62399797, 5.985156442316121
62399798, 5.835145886482124
62399799, 5.685135330693952
62399800, 5.535124774946203
62399801, 5.385114219234109
62399802, 5.235103663553466
62399803, 5.085093107900566
62399804, 4.935082552272139
62399805, 4.785071996665296
62399806, 4.635061441077495
62399807, 4.48505088550649
62399808, 4.335040329950299
62399809, 4.185029774407177
62399810, 4.035019218875582
62399811, 4.035019218875582
62399812, 3.885008663354155
62399813, 3.584987552337151
62399814, 3.4349769968395836
62399815, 3.284966441348172
62399816, 3.1349558858621904
62399817, 3.1349558858621904
62399818, 2.8349347749040312
62399819, 2.684924219430791
62399820, 2.534913663960838
62399821, 2.3849031084937846
62399822, 2.234892553029289
62399823, 2.0848819975670496
